url_anuncio,img_anuncio,categoria_anuncio,titulo_endereco,subtitulo_endereco,subtitulo_frase,preco,area_privativa,lista_detalhes,img_anunciante,nome_anunciante,creci,pagina
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-d-1017828,https://img.dfimoveis.com.br/fotos/1017828/e6e1aa5af5dda9b6be16e94d2ca7caaa.jpg?format=webp,,"SQNW 103 Bloco D, NOROESTE, BRASILIA",,REAL LE PARC PRÉDIO RECÉM ENTREGUE! ALTO PADRÃO! 3 VAGAS! LAZER COMPLETO!,1.942.921,168 m²,"168 m², 2 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/352/100x68/52342a2e9caf63858d24c6a07b355480.png?format=webp,Silvio Rodrigues de Sousa e Silva,13939,2
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-4-5-lote-j-953984,https://img.dfimoveis.com.br/fotos/953984/a03bf2d12a210231f4fd4ee88c11cdf8.jpg?format=webp,,"CLNW 4/5 Lote J, NOROESTE, BRASILIA",,", MANDARIM BY VILLAS BOAS CLNW 4/5 - Apartamento de meio, vista interna, 1 quarto com 35,12m².",506.360,35 m²,"35 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,2
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-i-796111,https://img.dfimoveis.com.br/fotos/796111/b73d324f796858602b56120536ff10dd.jpg?format=webp,,"SQNW 302 Bloco I, NOROESTE, BRASILIA",,,1.850.000,114 m²,"114 m², 3 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/7059/100x68/26d56f1033cb9bcc4ee57803b0d9be52.png?format=webp,BRASAL,11091,2
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-lote-k-984821,https://img.dfimoveis.com.br/fotos/984821/afdf0468885824603beef8f3307ca358.jpg?format=webp,Super Destaque,"CLNW 10/11 Lote K, NOROESTE, BRASILIA",,CLNW 10/11 LOTE K -  ED SQUARE HOME & SHOP - LINDO APTO,430.000,37 m²,"37 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/57/100x68/8f26c70aa7bff6043bcb6f52a0330162.jpg?format=webp,Edivar Gonçalves - Consultor Imobiliário ,1390,2
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-b-689493,https://img.dfimoveis.com.br/fotos/689493/5ff521dfa8c9ffaefce918c2c2ca0f30.jpg?format=webp,* Imóvel Seguro 17/06/2024,"SQNW 107 Bloco B, NOROESTE, BRASILIA",,SQNW 107 BLOCO B,2.200.000,170 m²,"170 m², 2 Quartos, 1 Suíte, 6 Vagas",https://img.dfimoveis.com.br/logos/1770/100x68/cc457da6dee490e839c93869aafed8c8.jpg?format=webp,Margarete Correa,24787,2
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-4-5-lote-j-953981,https://img.dfimoveis.com.br/fotos/953981/0b62a4744f6110e21f05683e165e5717.jpg?format=webp,,"CLNW 4/5 Lote J, NOROESTE, BRASILIA",,", MANDARIM BY VILLAS BOAS CLNW 4/5 - Apartamento de canto, vista livre, 2 quartos sendo 1 suíte, com 75,52m².",1.038.098,76 m²,"76 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,2
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-a-743538,https://img.dfimoveis.com.br/fotos/743538/a529ec075fcd08ff0caa6f9ea365cb01.jpg?format=webp,Assinado,"SQNW 111 Bloco A, NOROESTE, BRASILIA",,Apartamento 4 Quartos/2 Suítes e 2 semi Suítes/Noroeste,2.349.000,166 m²,"166 m², 4 Quartos, 2 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/2781/100x68/7e532ade00479d15bbb2120457d7a733.jpg?format=webp,MUDE IMOBI Negócios mobiliários,25727,2
/imovel/kitnet-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-440200,https://img.dfimoveis.com.br/fotos/440200/495695f83eeb4b056c48fe5788a2e7f6.jpg?format=webp,,"CLNW 10/11, NOROESTE, BRASILIA",,"CLNW 10/11 Escritura residencial - Kitnet à venda, 33 m² por R$ 420.000 - Noroeste - Brasília/DF",420.000,33 m²,"33 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/1657/100x68/60257b236abe8ab433fb6bda91e6d5c8.jpg?format=webp,Simóvel,6041,2
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-i-1044832,https://img.dfimoveis.com.br/fotos/1044832/9503b2cc0d9b9382de22ef38add282b8.jpg?format=webp,,"SQNW 110 Bloco I, NOROESTE, BRASILIA",,Apartamento de Canto em Andar Alto,1.550.000,109 m²,"109 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/3166/100x68/e24162db53a3cd80ac60f669159ac14d.png?format=webp,N Locais,27827,2
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-d-852564,https://img.dfimoveis.com.br/fotos/852564/13d46c38e71ddbccac938adc8c22a9ce.jpg?format=webp,,"SQNW 103 Bloco D, NOROESTE, BRASILIA",,RESID . REAL LE PARC COM ARMARIOS EM TODOS AMBIENTES RESIDENCIAL EM FRENTE AO PARQUE OPORTUNIDADE !,1.550.000,86 m²,"86 m², 2 Quartos, 1 Suíte, 2 Vagas",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Alex Felix dos Santos,17245,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-c-1025981,https://img.dfimoveis.com.br/fotos/1025981/a0b0e9ffb1f4a3588e491e08284f6fa1.jpg?format=webp,,"SQNW 306 Bloco C, NOROESTE, BRASILIA",,Urban 306 - APTO 502 Excelente Oportunidade,1.890.000,102 m²,"102 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/8204/100x68/e44a1a1d6edad192a4586444fa98b01b.png?format=webp,Armin Reinehr Junior,30939,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-969210,https://img.dfimoveis.com.br/fotos/969210/5da23c771da14a07e51e49a5e273fdbb.jpg?format=webp,* Imóvel Seguro 10/07/2024,"SQNW 307, NOROESTE, BRASILIA",,Apartamento 02 quartos - Vista livre - Residencial: Pleno Noroeste,1.090.000,73 m²,"73 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/112/100x68/b22970139ac38ce3e68eaa32c32e39db.jpg?format=webp,Moni Netimoveis,17097,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-701029,https://img.dfimoveis.com.br/fotos/701029/3b63ca0254dd4d110ebf036b8b4330ba.jpg?format=webp,Super Destaque,"SQNW 103, NOROESTE, BRASILIA",,Ágio R$ 923mil  Oportunidade!,923.000,122 m²,"122 m², 3 Quartos, 3 Suítes, 2 Vagas",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Ironilda Corretora de Imóveis,9436,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-i-1038716,https://img.dfimoveis.com.br/fotos/1038716/120c1640afc6ba9fa659b5560e0ec232.jpg?format=webp,Super Destaque,"SQNW 303 Bloco I, NOROESTE, BRASILIA",,SQSW 303- NOROESTE - LAZER COMPLETO-PISCINA-SAUNA,3.150.000,210 m²,"210 m², 3 Quartos, 3 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/297/100x68/0741621d150da6d9db4b1a6b91d2e16f.jpg?format=webp,Smart Imob,24786,3
/imovel/sala-0-quartos-venda-noroeste-brasilia-df-crnw-507-bloco-a-lote-1-987025,https://img.dfimoveis.com.br/fotos/987025/e6075940e1efebcb2ba5074482019999.jpg?format=webp,Super Destaque,"CRNW 507 Bloco A Lote 1, NOROESTE, BRASILIA",,Primeiro centro clinico do setro Noroeste,1.276.000,77 m²,"77 m², 1 Vaga",https://img.dfimoveis.com.br/logos/2020/100x68/29c963251e56cc0af8d3c362d4acd728.jpg?format=webp,Rodrigo de Paulo Corretor de Imóveis,21455,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-4-5-lote-h-1032309,https://img.dfimoveis.com.br/fotos/1032309/5618c538564dfbdc87ab6a3ea15bc606.jpg?format=webp,,"CLNW 4/5 Lote H, NOROESTE, BRASILIA",,,1.023.598,75 m²,"75 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/80/100x68/2652ea800009e0811b77433b596ad330.png?format=webp,Frederico Attié Negócios Imobiliários,7777,3
/imovel/galpo-0-quartos-venda-noroeste-brasilia-df-clnw-4-5-1013739,https://img.dfimoveis.com.br/fotos/1013739/e2f6278c72eb63184cc4beaa0ec16b03.jpg?format=webp,,"CLNW 4/5, NOROESTE, BRASILIA",,"LOJA A VENDA NO NOROESTE, CLNW 04/05, DE CANTO, 92 M² E 1 VAGA !!!",1.470.000,92 m²,"92 m², 1 Vaga",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-905394,https://img.dfimoveis.com.br/fotos/905394/a052f7668ec8fdc80293673c9c4c9735.jpg?format=webp,Assinado EMANUELLA GOES,"SQNW 309, NOROESTE, BRASILIA",,SQNW 309 REGENT RESIDENCIAL  PROJETO EMANUELLA GÓES   SQNW 309 REGENT RESIDENCIAL  PROJETO EMANUELLA GÓES REFORMADO MUITOS ARMÁRIOS,1.670.000,127 m²,"127 m², 3 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/4213/100x68/b1f6b261e805431be40d82e7324e3dcc.png?format=webp,Daniela Conde,13331,3
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-1008014,https://img.dfimoveis.com.br/fotos/1008014/bfb7fc08e2eff3da2e6a3d3d1834201e.jpg?format=webp,Super Destaque,"SQNW 106, NOROESTE, BRASILIA",,,10.700.000,485 m²,"485 m², 4 Quartos, 4 Suítes, 5 Vagas",https://img.dfimoveis.com.br/logos/6825/100x68/9e0d571da86802481ffd097e44549741.jpg?format=webp,CELO BROKERS,28658,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-g-1047684,https://img.dfimoveis.com.br/fotos/1047684/c3ed2c3a7df39368fb75e50838bf2dac.jpg?format=webp,Super Destaque,"SQNW 311 Bloco G, NOROESTE, BRASILIA",,ANDAR ALTO / VISTA LIVRE / PRONTO PARA MORAR,2.650.000,154 m²,"154 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/1728/100x68/b999349c19cc37ce7daddbbbb0643e26.jpg?format=webp,Brasília Imóveis Capital,25431,3
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-310-bloco-c-935456,https://img.dfimoveis.com.br/fotos/935456/028b3bb524fcf7ced5fb497913fbac22.jpg?format=webp,,"SQNW 310 Bloco C, NOROESTE, BRASILIA",,Via Soho - Apartamento - Andar Alto,690.000,40 m²,"40 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/112/100x68/b22970139ac38ce3e68eaa32c32e39db.jpg?format=webp,Moni Netimoveis,17097,3
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-953674,https://img.dfimoveis.com.br/fotos/953674/79b68f4ccae39c609aa238b9a6f43f5f.jpg?format=webp,,"SQNW 106, NOROESTE, BRASILIA",,SQNW 106 COBERTURA 4 QUARTOS,6.625.000,430 m²,"430 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-d-783783,https://img.dfimoveis.com.br/fotos/783783/8566cd2238edcdb3ba1d965c701983a6.jpg?format=webp,,"SQNW 103 Bloco D, NOROESTE, BRASILIA",,,1.650.000,86 m²,"86 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2722/100x68/92decdf2b1b6939feb3b1e6f94ea70be.jpg?format=webp,Denise Costa,10420,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-k-989387,https://img.dfimoveis.com.br/fotos/989387/b28ef3d70434b97075959f858baf9bb0.jpg?format=webp,Super Destaque,"SQNW 105 Bloco K, NOROESTE, BRASILIA",,,995.000,65 m²,"65 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/3279/100x68/7da9a717c0597ed9b306e0db5cc34f44.png?format=webp,Essencial Imob,30897,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-j-997604,https://img.dfimoveis.com.br/fotos/997604/68b1c1458a5b2a32d5251554e2c2ced7.jpg?format=webp,,"SQNW 111 Bloco J, NOROESTE, BRASILIA",,Noroeste 3 Quartos Canto 2 vagas,1.579.000,114000 m²,"114000 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/218/100x68/a842dfe40c2308f24ae5eb0383ba0088.png?format=webp,Kojima Imóveis,17954,3
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-951345,https://img.dfimoveis.com.br/fotos/951345/994fd5450b954590935973ee3736a115.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,Melhor custo x benefício,4.011.878,302 m²,"302 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/1031/100x68/2a4a3dad52f83d642c0f4e2dd76736e2.jpg?format=webp,R Sul,20221,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-a-998135,https://img.dfimoveis.com.br/fotos/998135/bfcf2feee95d9199c4f9084320a04efa.jpg?format=webp,,"SQNW 109 Bloco A, NOROESTE, BRASILIA",,,2.599.000,212 m²,"212 m², 3 Quartos, 1 Suíte, 4 Vagas",https://img.dfimoveis.com.br/logos/5070/100x68/7507270e0ded4e95522c143bbffd651f.jpg?format=webp,Renato Nogueira,6845,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-crnw-710-1041685,https://img.dfimoveis.com.br/fotos/1041685/5c48b16889a193b4e6ac7814ca015a5d.jpg?format=webp,,"CRNW 710, NOROESTE, BRASILIA",,,914.000,62 m²,"62 m², 2 Quartos, 1 Suíte, 1 Vaga",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Emilayne Ribeiro,22152,3
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-926013,https://img.dfimoveis.com.br/fotos/926013/0515b1859fbc1a94a0659426d8f546c0.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,,2.350.000,164 m²,"164 m², 4 Quartos, 2 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/6836/100x68/5e25c398e15e134d3538402410ea8649.jpg?format=webp,VME - Corretores associados,34740,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-j-968161,https://img.dfimoveis.com.br/fotos/968161/3d937bf2fe511a88f6f32f578910339c.jpg?format=webp,,"SQNW 108 Bloco J, NOROESTE, BRASILIA",,Você vai se apaixonar pela vista CANTO E VISTA LIVRE,1.280.000,84 m²,"84 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/332/100x68/5be06affac906c2fa0df89d6cad7a97f.jpg?format=webp,Cristiane Poleto Imóveis,11104,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-1038789,https://img.dfimoveis.com.br/fotos/1038789/a037a4d841f98e250cf14a2b253f9e6f.jpg?format=webp,,"SQNW 108, NOROESTE, BRASILIA",,", Jardins Bela Vista 2 QUARTOS NA MELHOR POSIÇÃO POSSÍVEL NO NOROESTE: Andar alto, perpendicular sul e ótima vista perman",1.158.000,75 m²,"75 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,3
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-310-bloco-e-1031681,https://img.dfimoveis.com.br/fotos/1031681/8d2712a87542477cfb85de2a758b83aa.jpg?format=webp,Super Destaque,"SQNW 310 Bloco E, NOROESTE, BRASILIA",,Raridade! De canto! Vista Livre! Nascente! Andar Alto!,1.590.000,100 m²,"100 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/3337/100x68/e981c5e7115fed01565c8db392ca9e6c.png?format=webp,KZA BSB,26760,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-4-5-lote-i-880426,https://img.dfimoveis.com.br/fotos/880426/59bb2eb51f8bc001d11e89c65c413690.jpg?format=webp,,"CLNW 4/5 Lote I, NOROESTE, BRASILIA",,"Mandarim Noroeste - 2 Quartos, Sendo 01 Suíte - Apto De Canto",1.038.600,75 m²,"75 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/7457/100x68/8c862dc4de26fedf494b9077689e25e5.png?format=webp,Fernanda Xavier,30205,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-310-1009444,https://img.dfimoveis.com.br/fotos/1009444/a2db4ff16199766ad99057c3d3e64f47.jpg?format=webp,,"SQNW 310, NOROESTE, BRASILIA",,,1.390.000,75 m²,"75 m², 2 Quartos, 2 Suítes, 1 Vaga",https://img.dfimoveis.com.br/logos/7698/100x68/86c6ba518873911f272b59680e8dc234.png?format=webp,Lídery Imóveis,31462,3
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-860004,https://img.dfimoveis.com.br/fotos/860004/9e316090365becb4396954499274a6cd.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,Gran Reserva Monumental - Noroeste,4.675.132,302 m²,"302 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/65/100x68/9acf2b2cc69e5de2fd3a151c172ce8f5.jpg?format=webp,Bordalo PRIME Imobiliária ,23761,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-c-1027566,https://img.dfimoveis.com.br/fotos/1027566/7f2696bcc855c3d43514d79d4a701efa.jpg?format=webp,,"SQNW 107 Bloco C, NOROESTE, BRASILIA",,VIA PRESTIGE-COBERTURA-DESOCUPADA-NASCENTE-ARMARIOS-03 VAGAS,2.200.000,170 m²,"170 m², 2 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/8111/100x68/e31cc427e36d66ceeb72ac57c1325a09.png?format=webp,Superavit imóveis ,22283,3
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-f-1014852,https://img.dfimoveis.com.br/fotos/1014852/683b599408d8b241610b7d3be3c43788.jpg?format=webp,,"SQNW 111 Bloco F, NOROESTE, BRASILIA",,Vista livre!,1.240.000,80 m²,"80 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/3693/100x68/0466b64f4a379513c7beafbb58f9b744.jpg?format=webp,Peninsula Imoveis,17006,3
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-103-bloco-f-1017538,https://img.dfimoveis.com.br/fotos/1017538/075d0f5fb57ec80226493179d95e64ff.jpg?format=webp,,"SQNW 103 Bloco F, NOROESTE, BRASILIA",,Lindo apartamento na planta,650.000,33 m²,"33 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/2781/100x68/7e532ade00479d15bbb2120457d7a733.jpg?format=webp,MUDE IMOBI Negócios mobiliários,25727,3
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-1032126,https://img.dfimoveis.com.br/fotos/1032126/4e8ade69f1837062f0f064bf8ae6718f.jpg?format=webp,,"SQNW 104, NOROESTE, BRASILIA",,,3.580.000,270 m²,"270 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/5662/100x68/cf641e6f07ac6dcba2fab62e271e3752.png?format=webp,Fabíola Bruno,24992,3
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-lote-b-1004733,https://img.dfimoveis.com.br/fotos/1004733/dbe666b3538d2cc53ba0878d7cffa52a.jpg?format=webp,Super Destaque,"CLNW 10/11 Lote B, NOROESTE, BRASILIA",,Mobiliado! Ar Condicionado! Ed. Stylo Housing!,390.000,32 m²,"32 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/6833/100x68/9d33f3c5e0dee707b14f05a1e34712c1.jpg?format=webp,Neves Teixeira Imóveis,29560,4
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-i-802544,https://img.dfimoveis.com.br/fotos/802544/1c4d5b7bcf8332d50bf90ad2d3d4ba20.jpg?format=webp,Super Destaque,"SQNW 306 Bloco I, NOROESTE, BRASILIA",,,2.045.000,125 m²,"125 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/7059/100x68/26d56f1033cb9bcc4ee57803b0d9be52.png?format=webp,BRASAL,11091,4
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-g-1036004,https://img.dfimoveis.com.br/fotos/1036004/79f84526174221335ace7504ae8f3806.jpg?format=webp,Super Destaque,"SQNW 106 Bloco G, NOROESTE, BRASILIA",,Cobertura Duplex,2.180.000,168 m²,"168 m², 3 Quartos, 2 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/2156/100x68/422d49a948a5352e71e8342b27d2bf48.jpg?format=webp,Kontá Imóveis ,26203,4
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-c-903694,https://img.dfimoveis.com.br/fotos/903694/2133c3c98fbb87baaf967101baf8d68a.jpg?format=webp,Super Destaque,"SQNW 108 Bloco C, NOROESTE, BRASILIA",,SQNW  Noroeste 4 suítes reformado com 3 vagas,2.950.000,212 m²,"212 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/218/100x68/a842dfe40c2308f24ae5eb0383ba0088.png?format=webp,Kojima Imóveis,17954,4
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-f-959677,https://img.dfimoveis.com.br/fotos/959677/4148c3f29ebf3426008f759e6dd6cb8f.jpg?format=webp,,"SQNW 108 Bloco F, NOROESTE, BRASILIA",,CANTO - LAZER COMPLETO - RICO EM ARMÁRIOS,1.200.000,83 m²,"83 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/397/100x68/8d465b8fa355d902e2fb0b751a9e67b1.jpg?format=webp,MRC Imóveis,18046,4
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-f-796818,https://img.dfimoveis.com.br/fotos/796818/6e28549ead2f95032a069f8e0f03d16d.jpg?format=webp,,"SQNW 108 Bloco F, NOROESTE, BRASILIA",,CANTO ANDAR ALTO.,1.200.000,83 m²,"83 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2366/100x68/3e8629af7b93e0235fda957fdd116cf3.jpg?format=webp,Renata Neves,14360,4
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-i-956966,https://img.dfimoveis.com.br/fotos/956966/2115fcc45759f5eeef7d83eed161eb9b.jpg?format=webp,* Imóvel Seguro 03/10/2024,"SQNW 102 Bloco I, NOROESTE, BRASILIA",,"Parque das Orquídeas, parque das orquideas Reformado, Alto Patrão. Piscina e Sauna Privativas, 5 vagas soltas de garagem, Depósito privativo  n",6.100.000,391 m²,"391 m², 4 Quartos, 3 Suítes, 5 Vagas",https://img.dfimoveis.com.br/logos/1633/100x68/680c9601f0d85009f298fefeb52b7cb3.jpg?format=webp,ALG CONSULTORIA IMOBILIARIA ,18441,4
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-i-985728,https://img.dfimoveis.com.br/fotos/985728/1b1d30a402aaa5a22dc6ed1ff0cb990b.jpg?format=webp,,"SQNW 102 Bloco I, NOROESTE, BRASILIA",,,3.690.000,220 m²,"220 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/3279/100x68/7da9a717c0597ed9b306e0db5cc34f44.png?format=webp,Essencial Imob,30897,4
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-g-1055570,https://img.dfimoveis.com.br/fotos/1055570/8c287a162dbe39e396c2ec018ae7def3.jpg?format=webp,Super Destaque,"SQNW 311 Bloco G, NOROESTE, BRASILIA",,,2.600.000,153 m²,"153 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/927/100x68/3725845151d9996cea7a477e1d58c09d.jpg?format=webp,Eixo W,25164,4
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-j-1040257,https://img.dfimoveis.com.br/fotos/1040257/6683c344eac4a3314c8b598e54049d87.jpg?format=webp,Imóvel Seguro,"SQNW 106 Bloco J, NOROESTE, BRASILIA",,"EXCELENTE APARTAMENTO, NASCENTE, VAZADO, ANDAR ALTO!",2.150.000,136 m²,"136 m², 4 Quartos, 2 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/8460/100x68/ca1e71f25b2ea66ff0dc87268f1e3e0b.png?format=webp,L2 Imóveis,26134,4
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-b-897221,https://img.dfimoveis.com.br/fotos/897221/5a3784e55683df39dc52c187388832fc.jpg?format=webp,Super Destaque,"SQNW 303 Bloco B, NOROESTE, BRASILIA",,apartamento novo,2.960.000,197 m²,"197 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/769/100x68/43703020bac3051ec5b06b34426fb829.png?format=webp,LLorente,5159,4
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-g-1038778,https://img.dfimoveis.com.br/fotos/1038778/069e84eccd10590d661ef7f8912cdd47.jpg?format=webp,Super Destaque,"SQNW 110 Bloco G, NOROESTE, BRASILIA",,"SQNW 110, Apartamento novo com 2 quartos à venda, Noroeste, DF",1.140.000,84 m²,"84 m², 2 Quartos, 2 Suítes, 1 Vaga",https://img.dfimoveis.com.br/logos/102/100x68/6aae7cd154936e872a4b67d6a116b21e.png?format=webp,Coemi Imóveis ,3545,4
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-309-960527,https://img.dfimoveis.com.br/fotos/960527/724008c99335f448678df445aaf47b5a.jpg?format=webp,,"SQNW 309, NOROESTE, BRASILIA",,Cobertura duplex desocupada Cobertura duplex canto com 4Suítes - pav.superior c/191m² c/pisicna/churrasqueira/terraço,5.872.000,401 m²,"401 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/1969/100x68/719e62d2bf6a7c20cf332ebb05620fdd.jpg?format=webp,Lúbia Profissional de Vendas,19380,4
